SEANCE;CODE_INDICE;LIB_INDICE;INDICE_JOUR    ;INDICE_VEILLE;VARIATION_VEILLE;INDICE_PLUS_HAUT;INDICE_PLUS_BAS
24/01/2025   ;905008    ;SERVICES AUX CONSO;3374.056            ;3335.422            ;1.158               ;3374.056            ;3132.261            
24/01/2025   ;905009    ;DISTRIBUTION      ;5315.810            ;5254.943            ;1.158               ;5315.810            ;4934.863            
24/01/2025   ;905013    ;BIENS CONSOMMATION;8196.204            ;8129.629            ;0.819               ;8226.722            ;7913.264            
24/01/2025   ;905015    ;AGROALIMENT BOISSO;10062.998           ;9972.102            ;0.912               ;10136.788           ;9640.095            
24/01/2025   ;905016    ;PROD MENAGER SOIN ;2633.860            ;2620.133            ;0.524               ;2633.860            ;2596.492            
24/01/2025   ;905017    ;INDUSTRIES        ;1836.981            ;1827.780            ;0.503               ;1858.420            ;1796.376            
24/01/2025   ;905018    ;BATIM MATE CONSTRU;821.728             ;817.446             ;0.524               ;838.631             ;790.141             
24/01/2025   ;905020    ;MATERIAUX DE BASE ;5462.226            ;5409.504            ;0.975               ;5462.226            ;5047.171            
24/01/2025   ;905028    ;TUNINDEX20        ;4522.772            ;4502.340            ;0.454               ;4522.772            ;4334.940            
27/01/2025   ;905001    ;TUNINDEX          ;10207.881           ;10247.377           ;-0.385              ;10247.377           ;9852.655            
27/01/2025   ;905002    ;STES FINANCIERES  ;7702.685            ;7744.860            ;-0.545              ;7744.860            ;7422.694            
27/01/2025   ;905003    ;BANQUES           ;7156.586            ;7205.618            ;-0.680              ;7205.618            ;6882.489            
27/01/2025   ;905004    ;ASSURANCES        ;15120.628           ;14949.264           ;1.146               ;15269.455           ;14949.264           
27/01/2025   ;905005    ;SERVICES FINANCIER;12944.472           ;12942.483           ;0.015               ;12944.472           ;12379.626           
27/01/2025   ;905008    ;SERVICES AUX CONSO;3374.503            ;3374.056            ;0.013               ;3374.503            ;3132.261            
27/01/2025   ;905009    ;DISTRIBUTION      ;5316.515            ;5315.810            ;0.013               ;5316.515            ;4934.863            
27/01/2025   ;905013    ;BIENS CONSOMMATION;8180.364            ;8196.204            ;-0.193              ;8226.722            ;7913.264            
27/01/2025   ;905015    ;AGROALIMENT BOISSO;10051.613           ;10062.998           ;-0.113              ;10136.788           ;9640.095            
27/01/2025   ;905016    ;PROD MENAGER SOIN ;2622.020            ;2633.860            ;-0.450              ;2633.860            ;2596.492            
27/01/2025   ;905017    ;INDUSTRIES        ;1830.237            ;1836.981            ;-0.367              ;1858.420            ;1796.376            
27/01/2025   ;905018    ;BATIM MATE CONSTRU;817.580             ;821.728             ;-0.505              ;838.631             ;790.141             
27/01/2025   ;905020    ;MATERIAUX DE BASE ;5510.633            ;5462.226            ;0.886               ;5510.633            ;5047.171            
27/01/2025   ;905028    ;TUNINDEX20        ;4500.536            ;4522.772            ;-0.492              ;4522.772            ;4334.940            
28/01/2025   ;905001    ;TUNINDEX          ;10190.365           ;10207.881           ;-0.172              ;10247.377           ;9852.655            
28/01/2025   ;905002    ;STES FINANCIERES  ;7695.384            ;7702.685            ;-0.095              ;7744.860            ;7422.694            
28/01/2025   ;905003    ;BANQUES           ;7148.773            ;7156.586            ;-0.109              ;7205.618            ;6882.489            
28/01/2025   ;905004    ;ASSURANCES        ;15131.520           ;15120.628           ;0.072               ;15269.455           ;14949.264           
28/01/2025   ;905005    ;SERVICES FINANCIER;12941.021           ;12944.472           ;-0.027              ;12944.472           ;12379.626           
28/01/2025   ;905008    ;SERVICES AUX CONSO;3366.727            ;3374.503            ;-0.230              ;3374.503            ;3132.261            
28/01/2025   ;905009    ;DISTRIBUTION      ;5304.263            ;5316.515            ;-0.230              ;5316.515            ;4934.863            
28/01/2025   ;905013    ;BIENS CONSOMMATION;8164.346            ;8180.364            ;-0.196              ;8226.722            ;7913.264            
28/01/2025   ;905015    ;AGROALIMENT BOISSO;10037.565           ;10051.613           ;-0.140              ;10136.788           ;9640.095            
28/01/2025   ;905016    ;PROD MENAGER SOIN ;2612.169            ;2622.020            ;-0.376              ;2633.860            ;2596.492            
28/01/2025   ;905017    ;INDUSTRIES        ;1828.274            ;1830.237            ;-0.107              ;1858.420            ;1796.376            
28/01/2025   ;905018    ;BATIM MATE CONSTRU;818.221             ;817.580             ;0.078               ;838.631             ;790.141             
28/01/2025   ;905020    ;MATERIAUX DE BASE ;5434.006            ;5510.633            ;-1.391              ;5510.633            ;5047.171            
28/01/2025   ;905028    ;TUNINDEX20        ;4491.108            ;4500.536            ;-0.209              ;4522.772            ;4334.940            
29/01/2025   ;905001    ;TUNINDEX          ;10226.665           ;10190.365           ;0.356               ;10247.377           ;9852.655            
29/01/2025   ;905002    ;STES FINANCIERES  ;7712.295            ;7695.384            ;0.220               ;7744.860            ;7422.694            
29/01/2025   ;905003    ;BANQUES           ;7166.071            ;7148.773            ;0.242               ;7205.618            ;6882.489            
29/01/2025   ;905004    ;ASSURANCES        ;15131.520           ;15131.520           ;0.000               ;15269.455           ;14949.264           
29/01/2025   ;905005    ;SERVICES FINANCIER;12950.997           ;12941.021           ;0.077               ;12950.997           ;12379.626           
29/01/2025   ;905008    ;SERVICES AUX CONSO;3360.307            ;3366.727            ;-0.191              ;3374.503            ;3132.261            
29/01/2025   ;905009    ;DISTRIBUTION      ;5294.149            ;5304.263            ;-0.191              ;5316.515            ;4934.863            
29/01/2025   ;905013    ;BIENS CONSOMMATION;8261.196            ;8164.346            ;1.186               ;8261.196            ;7913.264            
29/01/2025   ;905015    ;AGROALIMENT BOISSO;10184.095           ;10037.565           ;1.460               ;10184.095           ;9640.095            
29/01/2025   ;905016    ;PROD MENAGER SOIN ;2620.168            ;2612.169            ;0.306               ;2633.860            ;2596.492            
29/01/2025   ;905017    ;INDUSTRIES        ;1826.322            ;1828.274            ;-0.107              ;1858.420            ;1796.376            
29/01/2025   ;905018    ;BATIM MATE CONSTRU;813.382             ;818.221             ;-0.591              ;838.631             ;790.141             
29/01/2025   ;905020    ;MATERIAUX DE BASE ;5410.365            ;5434.006            ;-0.435              ;5510.633            ;5047.171            
29/01/2025   ;905028    ;TUNINDEX20        ;4509.206            ;4491.108            ;0.403               ;4522.772            ;4334.940            
30/01/2025   ;905001    ;TUNINDEX          ;10232.670           ;10226.665           ;0.059               ;10247.377           ;9852.655            
30/01/2025   ;905002    ;STES FINANCIERES  ;7714.711            ;7712.295            ;0.031               ;7744.860            ;7422.694            
30/01/2025   ;905003    ;BANQUES           ;7166.078            ;7166.071            ;0.000               ;7205.618            ;6882.489            
30/01/2025   ;905004    ;ASSURANCES        ;15131.520           ;15131.520           ;0.000               ;15269.455           ;14949.264           
30/01/2025   ;905005    ;SERVICES FINANCIER;13025.599           ;12950.997           ;0.576               ;13025.599           ;12379.626           
30/01/2025   ;905008    ;SERVICES AUX CONSO;3357.573            ;3360.307            ;-0.081              ;3374.503            ;3132.261            
30/01/2025   ;905009    ;DISTRIBUTION      ;5289.842            ;5294.149            ;-0.081              ;5316.515            ;4934.863            
30/01/2025   ;905013    ;BIENS CONSOMMATION;8272.273            ;8261.196            ;0.134               ;8272.273            ;7913.264            
30/01/2025   ;905015    ;AGROALIMENT BOISSO;10204.522           ;10184.095           ;0.201               ;10204.522           ;9640.095            
30/01/2025   ;905016    ;PROD MENAGER SOIN ;2618.012            ;2620.168            ;-0.082              ;2633.860            ;2596.492            
30/01/2025   ;905017    ;INDUSTRIES        ;1831.558            ;1826.322            ;0.287               ;1858.420            ;1796.376            
30/01/2025   ;905018    ;BATIM MATE CONSTRU;816.440             ;813.382             ;0.376               ;838.631             ;790.141             
30/01/2025   ;905020    ;MATERIAUX DE BASE ;5396.817            ;5410.365            ;-0.250              ;5510.633            ;5047.171            
30/01/2025   ;905028    ;TUNINDEX20        ;4509.255            ;4509.206            ;0.001               ;4522.772            ;4334.940            
31/01/2025   ;905001    ;TUNINDEX          ;10221.627           ;10232.670           ;-0.108              ;10247.377           ;9852.655            
31/01/2025   ;905002    ;STES FINANCIERES  ;7699.447            ;7714.711            ;-0.198              ;7744.860            ;7422.694            
31/01/2025   ;905003    ;BANQUES           ;7148.482            ;7166.078            ;-0.246              ;7205.618            ;6882.489            
31/01/2025   ;905004    ;ASSURANCES        ;15127.889           ;15131.520           ;-0.024              ;15269.455           ;14949.264           
31/01/2025   ;905005    ;SERVICES FINANCIER;13078.633           ;13025.599           ;0.407               ;13078.633           ;12379.626           
31/01/2025   ;905008    ;SERVICES AUX CONSO;3368.656            ;3357.573            ;0.330               ;3374.503            ;3132.261            
